"transaction_id","amount","transaction_size"
1151,"206.9","Medium"
1152,"222.45","Medium"
1153,"298.46","Medium"
1154,"37.93","Small"
1155,"177.21","Medium"
1156,"243.86","Medium"
1157,"246.39","Medium"
1158,"175.42","Medium"
1159,"67.22","Medium"
1160,"221.92","Medium"
1161,"100.52","Medium"
1162,"114.98","Medium"
1163,"503.19027545700976","Large"
1164,"283.66","Medium"
1165,"199.75","Medium"
1166,"42.16","Small"
1167,"164.18","Medium"
1168,"317.3","Medium"
1169,"268.48","Medium"
1170,"349.46","Medium"
1171,"164.75","Medium"
1172,"135.74","Medium"
1173,"155.46","Medium"
1174,"80.91","Medium"
1175,"189.88","Medium"
1176,"115.88","Medium"
1177,"232.83","Medium"
1178,"33.81","Small"
1179,"53.27","Medium"
1180,"356.1","Medium"
1181,"153.97","Medium"
1182,"211.58","Medium"
1183,"324.49","Medium"
1184,"241.13","Medium"
1185,"195.33","Medium"
1186,"248.12","Medium"
1187,"154.7","Medium"
1188,"332.96","Medium"
1189,"165.12","Medium"
1190,"100.88","Medium"
1191,"392.56","Medium"
1192,"76.04","Medium"
1193,"121.82","Medium"
1194,"357.21","Medium"
1195,"152.52","Medium"
1196,"231.38","Medium"
1197,"179.15","Medium"
1198,"45.47","Small"
1199,"345.99","Medium"
1200,"223.73","Medium"
1201,"115.13","Medium"
1202,"1392.5248259569612","Large"
1203,"292.88","Medium"
1204,"271.55","Medium"
1205,"213.79","Medium"
1206,"133.02","Medium"
1207,"363.55","Medium"
1208,"40.97","Small"
1209,"187.97","Medium"
1210,"202.11","Medium"
1211,"250.05","Medium"
1212,"294.5","Medium"
1213,"86.8","Medium"
1214,"562.64","Large"
1215,"289.25","Medium"
1216,"847.5261139438252","Large"
1217,"310.78","Medium"
1218,"223.31","Medium"
1219,"367.77","Medium"
1220,"258.27","Medium"
1221,"249.79","Medium"
1222,"55.75","Medium"
1223,"94.15","Medium"
1224,"324.2","Medium"
1225,"117.48","Medium"
1226,"53.67","Medium"
1227,"195.41","Medium"
1228,"33.66","Small"
1229,"237.8","Medium"
1230,"107.68","Medium"
1231,"187.79","Medium"
1232,"156.99","Medium"
1233,"270.86","Medium"
1234,"152.91","Medium"
1235,"230.81","Medium"
1236,"113.04","Medium"
1237,"158.43","Medium"
1238,"56.11","Medium"
1239,"127.14","Medium"
1240,"264.1","Medium"
1241,"279.8","Medium"
1242,"1147.3639948116647","Large"
1243,"141.24","Medium"
1244,"398.84","Medium"
1245,"133.62","Medium"
1246,"164.64","Medium"
1247,"152.04","Medium"
1248,"281.15","Medium"
1249,"83.68","Medium"
1250,"87.74","Medium"
1251,"229.21","Medium"
1252,"296.85","Medium"
1253,"91.76","Medium"
1254,"322.69","Medium"
1255,"374.52","Medium"
1256,"385.41","Medium"
1257,"326.21","Medium"
1258,"86.54","Medium"
1259,"229.91","Medium"
1260,"301.88","Medium"
1261,"145.41","Medium"
1262,"165.78","Medium"
1263,"105.15","Medium"
1264,"128.8","Medium"
1265,"523.48","Large"
1266,"239.63","Medium"
1267,"270.63","Medium"
1268,"32.24","Small"
1269,"178.95","Medium"
1270,"85.61","Medium"
1271,"35.87","Small"
1272,"103.77","Medium"
1273,"306.39","Medium"
1274,"125","Medium"
1275,"264.51","Medium"
1276,"110.45","Medium"
1277,"352.6","Medium"
1278,"169.94","Medium"
1279,"107.11","Medium"
1280,"255.81","Medium"
1281,"116.77","Medium"
1282,"128.05","Medium"
1283,"59.91","Medium"
1284,"278.63","Medium"
1285,"174.71","Medium"
1286,"232.18","Medium"
1287,"34.59","Small"
1288,"141.89","Medium"
1289,"266.33","Medium"
1290,"203.42","Medium"
1291,"108.02","Medium"
1292,"245.65","Medium"
1293,"71.73","Medium"
1294,"32.88","Small"
1295,"278.65","Medium"
1296,"243.49","Medium"
1297,"192.5","Medium"
1298,"54.29","Medium"
1299,"155.21","Medium"
1300,"97.06","Medium"
1301,"113.26","Medium"
1302,"299.92","Medium"
1303,"324.09","Medium"
1304,"169.51","Medium"
1305,"337.96","Medium"
1306,"3092.7208726482204","Large"
1307,"633.5034793869272","Large"
1308,"339.46","Medium"
1309,"272.47","Medium"
1310,"155.76","Medium"
1311,"281.33","Medium"
1312,"295.42","Medium"
1313,"216.57","Medium"
1314,"244.41","Medium"
1315,"308.93","Medium"
1316,"43.18","Small"
1317,"193.93","Medium"
1318,"290.56","Medium"
1319,"133.78","Medium"
1320,"213.48","Medium"
1321,"260.73","Medium"
1322,"258.42","Medium"
1323,"89.14","Medium"
1324,"236.39","Medium"
1325,"154.88","Medium"
1326,"247.45","Medium"
1327,"316.35","Medium"
1328,"269.55","Medium"
1329,"358.08","Medium"
1330,"403.19","Medium"
1331,"261.61","Medium"
1332,"169","Medium"
1333,"409.87","Medium"
1334,"254.12","Medium"
1335,"148.36","Medium"
1336,"132.86","Medium"
1337,"16.33","Small"
1338,"147.51","Medium"
1339,"118.6","Medium"
1340,"143.89","Medium"
1341,"336.02","Medium"
1342,"178.62","Medium"
1343,"78.14","Medium"
1344,"195.4","Medium"
1345,"37.55","Small"
1346,"101.47","Medium"
1347,"171.94","Medium"
1348,"340.92","Medium"
1349,"104.42","Medium"
1350,"68.71","Medium"
1351,"289.57","Medium"
1352,"195.97","Medium"
1353,"305.13","Medium"
1354,"227.29","Medium"
1355,"208.54","Medium"
1356,"264.11","Medium"
1357,"109.75","Medium"
1358,"206.43","Medium"
1359,"302.13","Medium"
1360,"181.44","Medium"
1361,"94.58","Medium"
1362,"171.75","Medium"
1363,"163.03","Medium"
1364,"215.84","Medium"
1365,"158.74","Medium"
1366,"194.24","Medium"
1367,"292.14","Medium"
1368,"112.3","Medium"
1369,"393.46","Medium"
1370,"305.9","Medium"
1371,"255.7","Medium"
1372,"147.17","Medium"
1373,"145.66","Medium"
1374,"192.45","Medium"
1375,"73.05","Medium"
1376,"328.53","Medium"
1377,"340.18","Medium"
1378,"258.31","Medium"
1379,"102.06","Medium"
1380,"143.91","Medium"
1381,"157.97","Medium"
1382,"253.22","Medium"
1383,"153.91","Medium"
1384,"191.79","Medium"
1385,"444.39","Medium"
1386,"11.13","Small"
1387,"101.85","Medium"
1388,"114.02","Medium"
1389,"197.55","Medium"
1390,"252","Medium"
1391,"60.69","Medium"
1392,"245.72","Medium"
1393,"228.26","Medium"
1394,"197.95","Medium"
1395,"274.82","Medium"
1396,"216.29","Medium"
1397,"285.38","Medium"
1398,"278.18","Medium"
1399,"225.98","Medium"
1400,"258.43","Medium"
1401,"216.42","Medium"
1402,"121.21","Medium"
1403,"173.92","Medium"
1404,"147.17","Medium"
1405,"157.06","Medium"
1406,"248.39","Medium"
1407,"347.23","Medium"
1408,"33.83","Small"
1409,"214.94","Medium"
1410,"320.55","Medium"
1411,"183.04","Medium"
1412,"302.23","Medium"
1413,"193.63","Medium"
1414,"170.79","Medium"
1415,"99.69","Medium"
1416,"258.81","Medium"
1417,"116.35","Medium"
1418,"183.43","Medium"
1419,"366.23","Medium"
1420,"94.3","Medium"
1421,"1868.8429411953487","Large"
1422,"124.75","Medium"
1423,"110.52","Medium"
1424,"137.39","Medium"
1425,"226.63","Medium"
1426,"266.88","Medium"
1427,"125.16","Medium"
1428,"219.12","Medium"
1429,"382.8","Medium"
1430,"33.38","Small"
1431,"209.76","Medium"
1432,"187.57","Medium"
1433,"254.16","Medium"
1434,"248","Medium"
1435,"172.39","Medium"
1436,"19.49","Small"
1437,"182.49","Medium"
1438,"125.48","Medium"
1439,"264.58","Medium"
1440,"163.72","Medium"
1441,"136.92","Medium"
1442,"251.8","Medium"
1443,"222.76","Medium"
1444,"162.5","Medium"
1445,"344.65","Medium"
1446,"337.93","Medium"
1447,"265.24","Medium"
1448,"75.52","Medium"
1449,"37.71","Small"
1450,"55.87","Medium"
1451,"123.89","Medium"
1452,"286.97","Medium"
1453,"244.95","Medium"
1454,"285.35","Medium"
1455,"87.6","Medium"
1456,"203.45","Medium"
1457,"165.39","Medium"
1458,"272.64","Medium"
1459,"69.86","Medium"
1460,"145.18","Medium"
1461,"310.58","Medium"
1462,"264.63","Medium"
1463,"332.36","Medium"
1464,"202.16","Medium"
1465,"55.2","Medium"
1466,"204.48","Medium"
1467,"136.72","Medium"
1468,"265.61","Medium"
1469,"269.27","Medium"
1470,"36.11","Small"
1471,"138.04","Medium"
1472,"105.81","Medium"
1473,"272.18","Medium"
1474,"3371.629943192703","Large"
1475,"330.14","Medium"
1476,"249.56","Medium"
1477,"99.35","Medium"
1478,"159.17","Medium"
1479,"210.9","Medium"
1480,"212.68","Medium"
1481,"100.44","Medium"
1482,"164.24","Medium"
1483,"2174.0797266356103","Large"
1484,"274.57","Medium"
1485,"156.81","Medium"
1486,"47.74","Small"
1487,"125.97","Medium"
1488,"185.72","Medium"
1489,"110.21","Medium"
1490,"145.34","Medium"
1491,"82.61","Medium"
1492,"256.35","Medium"
1493,"40.43","Small"
1494,"273.07","Medium"
1495,"42.94","Small"
1496,"53.52","Medium"
1497,"370.64","Medium"
1498,"166.83","Medium"
1499,"360.27","Medium"
1500,"327.28","Medium"
1501,"276.54","Medium"
1502,"39.32","Small"
1503,"317.33","Medium"
1504,"311.84","Medium"
1505,"146.55","Medium"
1506,"179.02","Medium"
1507,"149.44","Medium"
1508,"221.66","Medium"
1509,"176.2","Medium"
1510,"209.11","Medium"
1511,"487.24","Medium"
1512,"331.11","Medium"
1513,"280.17","Medium"
1514,"346.23","Medium"
1515,"83.87","Medium"
1516,"313.53","Medium"
1517,"82.75","Medium"
1518,"184.45","Medium"
1519,"108.65","Medium"
1520,"58.22","Medium"
1521,"332.89","Medium"
1522,"120","Medium"
1523,"327.44","Medium"
1524,"64.18","Medium"
1525,"175.63","Medium"
1526,"261.14","Medium"
1527,"345.56","Medium"
1528,"243.95","Medium"
1529,"285.29","Medium"
1530,"94.92","Medium"
1531,"183.83","Medium"
1532,"249.46","Medium"
1533,"90.98","Medium"
1534,"168.81","Medium"
1535,"308.38","Medium"
1536,"314.61","Medium"
1537,"158.51","Medium"
1538,"219.67","Medium"
1539,"101.86","Medium"
1540,"169.07","Medium"
1541,"235.32","Medium"
1542,"205.86","Medium"
1543,"31.89","Small"
1544,"362.4","Medium"
1545,"315.21","Medium"
1546,"269.31","Medium"
1547,"194.85","Medium"
1548,"253.1","Medium"
1549,"311.11","Medium"
1550,"181.41","Medium"
1551,"37.22","Small"
1552,"259.98","Medium"
1553,"211.4","Medium"
1554,"315.48","Medium"
1555,"277.18","Medium"
1556,"344.72","Medium"
1557,"291.25","Medium"
1558,"299.77","Medium"
1559,"100.14","Medium"
1560,"152.78","Medium"
1561,"222.52","Medium"
1562,"64.04","Medium"
1563,"102.62","Medium"
1564,"270.16","Medium"
1565,"105.53","Medium"
1566,"292.05","Medium"
1567,"231.02","Medium"
1568,"121.46","Medium"
1569,"400.68","Medium"
1570,"91.45","Medium"
1571,"74.93","Medium"
1572,"280.25","Medium"
1573,"276.72","Medium"
1574,"322.41","Medium"
1575,"33.46","Small"
1576,"362.57","Medium"
1577,"211.03","Medium"
1578,"27.18","Small"
1579,"181.8","Medium"
1580,"291.28","Medium"
1581,"176.28","Medium"
1582,"12.03","Small"
1583,"207.41","Medium"
1584,"48.1","Small"
1585,"364.51","Medium"
1586,"237.88","Medium"
1587,"273.29","Medium"
1588,"56.53","Medium"
1589,"445.65","Medium"
1590,"103.77","Medium"
1591,"312.73","Medium"
1592,"243.47","Medium"
1593,"83.85","Medium"
1594,"379.39","Medium"
1595,"214.44","Medium"
1596,"93.43","Medium"
1597,"180.38","Medium"
1598,"157.91","Medium"
1599,"187.33","Medium"
1600,"105.65","Medium"
1601,"36.68","Small"
1602,"304.28","Medium"
1603,"152.82","Medium"
1604,"327.48","Medium"
1605,"211.63","Medium"
1606,"218.35","Medium"
1607,"140.7","Medium"
1608,"522.41","Large"
1609,"62.5","Medium"
1610,"271.84","Medium"
1611,"184.07","Medium"
1612,"35.22","Small"
1613,"111.05","Medium"
1614,"108.76","Medium"
1615,"205.07","Medium"
1616,"325.55","Medium"
1617,"20.52","Small"
1618,"308.61","Medium"
1619,"130.7","Medium"
1620,"279.03","Medium"
1621,"406.03","Medium"
1622,"286.38","Medium"
1623,"211.14","Medium"
1624,"244.3","Medium"
1625,"93.65","Medium"
1626,"279.79","Medium"
1627,"155.45","Medium"
1628,"314","Medium"
1629,"114.29","Medium"
1630,"108.8","Medium"
1631,"119.52","Medium"
1632,"218.32","Medium"
1633,"189.41","Medium"
1634,"43.97","Small"
1635,"57.09","Medium"
1636,"134.92","Medium"
1637,"195.74","Medium"
1638,"300.28","Medium"
1639,"102","Medium"
1640,"302.46","Medium"
1641,"237.98","Medium"
1642,"99.45","Medium"
1643,"393.32","Medium"
1644,"318.01","Medium"
1645,"233.9","Medium"
1646,"103.4","Medium"
1647,"246.01","Medium"
1648,"11.53","Small"
1649,"257.85","Medium"
1650,"245.56","Medium"
1651,"91.11","Medium"
1652,"73.16","Medium"
1653,"75.68","Medium"
1654,"469.17","Medium"
1655,"324.29","Medium"
1656,"145.12","Medium"
1657,"73.53","Medium"
1658,"249.71","Medium"
1659,"48.03","Small"
1660,"296.17","Medium"
1661,"283.65","Medium"
1662,"457.27","Medium"
1663,"73.84","Medium"
1664,"333.64","Medium"
1665,"186.75","Medium"
1666,"357.32","Medium"
1667,"112.56","Medium"
1668,"107.39","Medium"
1669,"105.33","Medium"
1670,"149.74","Medium"
1671,"199.26","Medium"
1672,"333.66","Medium"
1673,"93.62","Medium"
1674,"253.13","Medium"
1675,"186.1","Medium"
1676,"107.85","Medium"
1677,"308.19","Medium"
1678,"313.93","Medium"
1679,"27.78","Small"
1680,"134.97","Medium"
1681,"153.08","Medium"
1682,"90.7","Medium"
1683,"214.54","Medium"
1684,"9.6","Small"
1685,"194.39","Medium"
1686,"198.22","Medium"
1687,"44.84","Small"
1688,"196.44","Medium"
1689,"291.49","Medium"
1690,"258.09","Medium"
1691,"246.56","Medium"
1692,"345.04","Medium"
1693,"216.26","Medium"
1694,"219.29","Medium"
1695,"182.71","Medium"
1696,"148.42","Medium"
1697,"259.29","Medium"
1698,"273.54","Medium"
1699,"92.63","Medium"
1700,"174.66","Medium"
1701,"82.46","Medium"
1702,"277.32","Medium"
1703,"54.59","Medium"
1704,"326.98","Medium"
1705,"171.8","Medium"
1706,"154.18","Medium"
1707,"165.55","Medium"
1708,"126.38","Medium"
1709,"158.53","Medium"
1710,"187.36","Medium"
1711,"452.112957772898","Medium"
1712,"254.38","Medium"
1713,"384.78","Medium"
1714,"251.36","Medium"
1715,"280.27","Medium"
1716,"21.9","Small"
1717,"125.29","Medium"
1718,"35.69","Small"
1719,"272.72","Medium"
1720,"80.88","Medium"
1721,"132.87","Medium"
1722,"226.76","Medium"
1723,"97.02","Medium"
1724,"236.86","Medium"
1725,"126.23","Medium"
1726,"308.98","Medium"
1727,"61.51","Medium"
1728,"65.74","Medium"
1729,"178.51","Medium"
1730,"142.74","Medium"
1731,"404.91058501989306","Medium"
1732,"247.04","Medium"
1733,"151.35","Medium"
1734,"168.74","Medium"
1735,"274.09","Medium"
1736,"317.44","Medium"
1737,"203.7","Medium"
1738,"254.48","Medium"
1739,"432.74","Medium"
1740,"149.19","Medium"
1741,"336.54","Medium"
1742,"102.78","Medium"
1743,"146.92","Medium"
1744,"271.52","Medium"
1745,"308.88","Medium"
1746,"51.77","Medium"
1747,"45.35","Small"
1748,"300.39","Medium"
1749,"1954.7873678613525","Large"
1750,"36.21","Small"
1751,"354.77","Medium"
1752,"374.39","Medium"
1753,"91.08","Medium"
1754,"116.34","Medium"
1755,"345.49","Medium"
1756,"283.75","Medium"
1757,"68.58","Medium"
1758,"1041.1469024797855","Large"
1759,"202.49","Medium"
1760,"268.9","Medium"
1761,"158.85","Medium"
1762,"240.84","Medium"
1763,"279.28","Medium"
1764,"321.86","Medium"
1765,"343.88","Medium"
1766,"224.34","Medium"
1767,"174.12","Medium"
1768,"50.75","Medium"
1769,"263.84","Medium"
1770,"230.69","Medium"
1771,"21.54","Small"
1772,"224.53","Medium"
1773,"135.45","Medium"
1774,"113.67","Medium"
1775,"255.73","Medium"
1776,"42.2","Small"
1777,"70.6","Medium"
1778,"87.54","Medium"
1779,"151.02","Medium"
1780,"15.97","Small"
1781,"319.29","Medium"
1782,"286.49","Medium"
1783,"331.25","Medium"
1784,"289.27","Medium"
1785,"32.03","Small"
1786,"23.55","Small"
1787,"151.12","Medium"
1788,"224.21","Medium"
1789,"176.91","Medium"
1790,"243.4","Medium"
1791,"330.02","Medium"
1792,"285.25","Medium"
1793,"72.09","Medium"
1794,"351.82","Medium"
1795,"213.71","Medium"
1796,"312.75","Medium"
1797,"71.16","Medium"
1798,"29.38","Small"
1799,"184.09","Medium"
1800,"58.15","Medium"
1801,"404.75","Medium"
1802,"136.31","Medium"
1803,"167.71","Medium"
1804,"290.68","Medium"
1805,"103.77","Medium"
1806,"219.72","Medium"
1807,"139","Medium"
1808,"261.7","Medium"
1809,"307.38","Medium"
1810,"177.48","Medium"
1811,"242.14","Medium"
1812,"164.28","Medium"
1813,"242.5","Medium"
1814,"232.22","Medium"
1815,"281.75","Medium"
1816,"135.92","Medium"
1817,"25.8","Small"
1818,"150.94","Medium"
1819,"282.55","Medium"
1820,"263.77","Medium"
1821,"286.69","Medium"
1822,"310.51","Medium"
1823,"298.13","Medium"
1824,"268.26","Medium"
1825,"153.9","Medium"
1826,"167.17","Medium"
1827,"93.84","Medium"
1828,"300.88","Medium"
1829,"269.58","Medium"
1830,"292.31","Medium"
1831,"230.35","Medium"
1832,"324.91","Medium"
1833,"33.54","Small"
1834,"262.5","Medium"
1835,"108.96","Medium"
1836,"160.17","Medium"
1837,"111.88","Medium"
1838,"246.34","Medium"
1839,"305.74","Medium"
1840,"172.35","Medium"
1841,"129.23","Medium"
1842,"115.72","Medium"
1843,"444.19","Medium"
1844,"174.48","Medium"
1845,"88.25","Medium"
1846,"59.54","Medium"
1847,"42.84","Small"
1848,"254.46","Medium"
1849,"141.52","Medium"
1850,"300.3","Medium"
1851,"325.3","Medium"
1852,"61.14","Medium"
1853,"75.94","Medium"
1854,"208.58","Medium"
1855,"231.54","Medium"
1856,"47.57","Small"
1857,"163.93","Medium"
1858,"35.71","Small"
1859,"51.3","Medium"
1860,"122.93","Medium"
1861,"232.03","Medium"
1862,"220.82","Medium"
1863,"138.85","Medium"
1864,"289.12","Medium"
1865,"137.21","Medium"
1866,"321.04","Medium"
1867,"278.63","Medium"
1868,"208.88","Medium"
1869,"250.51","Medium"
1870,"230","Medium"
1871,"333.16","Medium"
1872,"155.02","Medium"
1873,"204.29","Medium"
1874,"129.91","Medium"
1875,"44.96","Small"
1876,"202.66","Medium"
1877,"157.81","Medium"
1878,"320.88","Medium"
1879,"89.65","Medium"
1880,"277.46","Medium"
1881,"269.99","Medium"
1882,"229.75","Medium"
1883,"197.97","Medium"
1884,"284.77","Medium"
1885,"73.07","Medium"
1886,"218.22","Medium"
1887,"531.39","Large"
1888,"38.09","Small"
1889,"15.89","Small"
1890,"293.07","Medium"
1891,"285.75","Medium"
1892,"212.23","Medium"
1893,"164.71","Medium"
1894,"227.8","Medium"
1895,"50","Medium"
1896,"183.11","Medium"
1897,"282.76","Medium"
1898,"171.71","Medium"
1899,"198.28","Medium"
1900,"321.6","Medium"
1901,"290.79","Medium"
1902,"68.68","Medium"
1903,"77.41","Medium"
1904,"394.08","Medium"
1905,"237.09","Medium"
1906,"134.37","Medium"
1907,"134.17","Medium"
1908,"250.68","Medium"
1909,"147.92","Medium"
1910,"178.37","Medium"
1911,"118.37","Medium"
1912,"82.7","Medium"
1913,"98.73","Medium"
1914,"182.78","Medium"
1915,"89.26","Medium"
1916,"129.23","Medium"
1917,"13.72","Small"
1918,"185.53","Medium"
1919,"99.51","Medium"
1920,"246.78","Medium"
1921,"229.96","Medium"
1922,"86.3","Medium"
1923,"193.95","Medium"
1924,"219.43","Medium"
1925,"67.12","Medium"
1926,"96.74","Medium"
1927,"441.87","Medium"
1928,"256.53","Medium"
1929,"38.49","Small"
1930,"60.67","Medium"
1931,"53.21","Medium"
1932,"191.49","Medium"
1933,"57.83","Medium"
1934,"256.64","Medium"
1935,"67.96","Medium"
1936,"19.75","Small"
1937,"169.26","Medium"
1938,"150.2","Medium"
1939,"230.04","Medium"
1940,"90.42","Medium"
1941,"78.47","Medium"
1942,"302.99","Medium"
1943,"307.07","Medium"
1944,"204.95","Medium"
1945,"317.47","Medium"
1946,"90.46","Medium"
1947,"89.08","Medium"
1948,"220.07","Medium"
1949,"276.42","Medium"
1950,"59.31","Medium"
1951,"236.07","Medium"
1952,"135.14","Medium"
1953,"354.01","Medium"
1954,"57.27","Medium"
1955,"250.14","Medium"
1956,"45.5","Small"
1957,"84.41","Medium"
1958,"164.14","Medium"
1959,"229.45","Medium"
1960,"851.7400027165194","Large"
1961,"261.61","Medium"
1962,"288.69","Medium"
1963,"233.18","Medium"
1964,"102.04","Medium"
1965,"183.19","Medium"
1966,"370.46","Medium"
1967,"226.45","Medium"
1968,"91.62","Medium"
1969,"331.35","Medium"
1970,"196.34","Medium"
1971,"12.02","Small"
1972,"160.42","Medium"
1973,"34.38","Small"
1974,"45.27","Small"
1975,"126.44","Medium"
1976,"157.38","Medium"
1977,"101.01","Medium"
1978,"276.67","Medium"
1979,"296.03","Medium"
1980,"187.72","Medium"
1981,"86.98","Medium"
1982,"119.3","Medium"
1983,"156.82","Medium"
1984,"296.08","Medium"
1985,"202.85","Medium"
1986,"555.89","Large"
1987,"155.72","Medium"
1988,"230.91","Medium"
1989,"350.96","Medium"
1990,"306.57","Medium"
1991,"106.89","Medium"
1992,"298.16","Medium"
1993,"59.3","Medium"
1994,"188.21","Medium"
1995,"263.17","Medium"
1996,"224.54","Medium"
1997,"179.1","Medium"
1998,"273.46","Medium"
1999,"31.54","Small"
2000,"288.9","Medium"
2001,"106.51","Medium"
2002,"97.17","Medium"
2003,"93.38","Medium"
2004,"273.54","Medium"
2005,"144.02","Medium"
2006,"262.28","Medium"
2007,"406.7","Medium"
2008,"128.33","Medium"
2009,"64.85","Medium"
2010,"292.53","Medium"
2011,"191.72","Medium"
2012,"261.21","Medium"
2013,"272.68","Medium"
2014,"246.95","Medium"
2015,"194.53","Medium"
2016,"218.1","Medium"
2017,"227.06","Medium"
